ROW_ID,GENERO,ANIOS,ESTADO,FECHA_ULT_COMPRA,ARTICULOS_BEBES,MONTO_BEBES,ARTICULOS_OTROS,MONTO_OTROS,ARTICULOS_TOTALES,MONTO_TOTALES,Q1,Q2,Q3,Q4
128,M,77,YUCATAN,2022-08-01,214,"2,806,177,236,998",381,"81,990,393,700,625",595,"110,052,166,070,605",133,392,70,0
119,M,67,ZACATECAS,2022-08-01,237,"29,546,995,164,435",356,"74,398,061,066,138",593,"103,945,056,230,573",139,333,121,0
113,M,75,YUCATAN,2022-08-01,188,"25,477,229,760,547",361,"76,971,534,432,009",549,"102,448,764,192,556",97,296,156,0
16,M,67,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,231,"29,875,526,453,309",291,"62,758,242,646,252",522,"92,633,769,099,561",83,313,126,0
10,M,73,ZACATECAS,2022-08-01,190,"20,424,685,040,753",290,"70,002,725,585,655",480,"90,427,410,626,408",156,221,103,0
19,M,68,ZACATECAS,2022-08-01,187,"24,551,183,454,453",234,"48,300,356,105,604",421,"72,851,539,560,057",121,185,115,0
18,M,73,ZACATECAS,2022-08-01,178,"27,281,897,368,135",230,"46,002,854,273,464",408,"73,284,751,641,599",87,229,92,0
13,M,73,YUCATAN,2022-08-01,161,"2,121,148,556,595",234,"62,183,422,905,889",395,"83,394,908,471,839",72,185,138,0
14,M,69,VERACRUZ DE IGNACIO DE LA LLAV,2022-08-01,148,"20,440,854,824,926",243,"6,081,070,514,715",391,"81,251,559,972,076",102,236,53,0
17,M,74,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,115,"17,680,870,173,766",255,"52,634,818,287,309",370,"70,315,688,461,075",64,249,57,0
127,M,89,ZACATECAS,2022-08-01,109,"1,443,082,467,746",246,"53,411,599,640,655",355,"67,842,424,318,115",68,213,74,0
15,M,75,ZACATECAS,2022-08-01,132,"17,270,398,140,494",220,"60,237,683,564,656",352,"7,750,808,170,515",99,155,98,0
135,M,62,TAMAULIPAS,2022-08-01,55,"7,793,629,991,477",157,"4,279,554,399,225",212,"50,589,173,983,727",0,14,198,0
1164,M,70,YUCATAN,2022-07-01,66,"7,842,770,205,548",118,"24,838,578,099,095",184,"32,681,348,304,643",69,109,6,0
1102,M,54,ZACATECAS,2022-08-01,64,"8,429,271,490,874",117,"26,288,703,912,929",181,"34,717,975,403,803",18,113,50,0
1132,M,72,SAN LUIS POTOSI,2022-07-01,57,"8,195,180,666,498",122,"32,496,969,834,392",179,"4,069,215,050,089",31,142,6,0
1192,M,60,TABASCO,2022-07-01,42,"5,825,699,699,885",117,"21,243,139,854,953",159,"27,068,839,554,838",87,44,28,0
1137,M,67,TAMAULIPAS,2022-08-01,78,"7,106,448,306,145",79,"13,246,444,184,057",157,"20,352,892,490,202",10,65,82,0
1194,M,70,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,61,"5,885,045,535,435",94,"17,211,324,464,567",155,"23,096,370,000,002",39,33,83,0
1172,M,65,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,63,"9,171,317,382,323",90,"20,188,411,260,929",153,"29,359,728,643,252",49,51,53,0
1182,M,68,TAMAULIPAS,2022-08-01,55,"8,080,234,938,631",97,"21,383,284,487,242",152,"29,463,519,425,873",39,51,62,0
1136,M,73,VERACRUZ DE IGNACIO DE LA LLAV,2022-08-01,53,"6,678,312,385,384",99,"26,959,884,013,451",152,"33,638,196,398,835",43,79,30,0
1277,M,42,PUEBLA,2022-07-01,131,15246.98,20,2512.88,151,17759.86,0,146,5,0
1152,M,77,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,62,"8,302,826,833,149",87,"1,747,454,536,117",149,"25,777,372,194,319",27,72,50,0
1196,M,64,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,39,"5,955,465,048,217",107,"2,934,262,358,045",146,"35,298,088,628,667",34,69,43,0
1110,M,64,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,52,"762,012,786,744",90,"2,416,908,562,533",142,"3,178,921,349,277",76,45,21,0
1104,M,56,ZACATECAS,2022-08-01,48,"6,818,822,527,932",87,"20,036,198,584,417",135,"26,855,021,112,349",6,78,51,0
1188,M,50,PUEBLA,2022-08-01,43,"6,418,081,301,161",89,"18,134,788,698,838",132,"24,552,869,999,999",51,71,10,0
1286,M,69,YUCATAN,2022-08-01,56,"6,750,328,644,537",75,"14,239,120,899,006",131,"20,989,449,543,543",17,83,31,0
1142,M,65,ZACATECAS,2022-08-01,36,"4,963,475,205,827",94,"21,435,074,707,963",130,"2,639,854,991,379",7,85,38,0
1184,M,55,SAN LUIS POTOSI,2022-08-01,48,"5,321,985,937,152",79,"13,470,517,206,254",127,"18,792,503,143,406",41,44,42,0
1122,M,69,ZACATECAS,2022-08-01,40,"5,277,353,561,702",87,"16,915,442,205,995",127,"22,192,795,767,697",9,74,44,0
1228,M,48,NUEVO LEON,2022-08-01,49,"6,831,411,968,083",72,"12,642,833,291,845",121,"19,474,245,259,928",79,29,13,0
1147,M,60,ZACATECAS,2022-08-01,47,"5,922,680,680,944",71,"23,945,671,762,143",118,"29,868,352,443,087",19,46,53,0
1162,M,67,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,33,"5,035,843,126,758",84,"16,082,597,650,295",117,"21,118,440,777,053",34,63,20,0
1156,F,68,PUEBLA,2022-07-01,40,"497,857,081,511",77,"14,828,826,712,801",117,"19,807,397,527,911",55,49,13,0
182,M,63,SINALOA,2022-07-01,14,"1,883,552,201,085",100,"15,340,163,205,705",114,"1,722,371,540,679",66,41,7,0
1240,M,58,QUINTANA ROO,2022-08-01,27,"3,859,557,911,647",86,"18,711,155,341,247",113,"22,570,713,252,894",17,93,3,0
1185,M,62,MEXICO,2022-07-01,58,"7,291,932,797,363",53,"15,093,884,073,756",111,"22,385,816,871,119",20,78,13,0
1214,M,52,TABASCO,2022-08-01,44,"4,768,011,716,704",65,"11,432,362,534,567",109,"16,200,374,251,271",10,55,44,0
1150,M,69,TABASCO,2022-08-01,26,"38,802,162,726",82,"22,043,330,995,212",108,"25,923,547,267,812",23,63,22,0
1280,M,60,SAN LUIS POTOSI,2022-07-01,56,"7,701,935,323,103",51,"11,664,813,269,844",107,"19,366,748,592,947",25,59,23,0
1178,M,69,YUCATAN,2022-08-01,49,"8,025,965,722,659",55,"18,872,251,072,626",104,"26,898,216,795,285",1,70,33,0
1226,M,69,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,44,"5,887,360,953,027",60,"13,147,854,869,432",104,"19,035,215,822,459",46,34,24,0
1108,M,63,YUCATAN,2022-06-01,39,"4,139,654,979,627",63,"15,803,323,180,382",102,"19,942,978,160,009",36,66,0,0
1105,M,70,TABASCO,2022-08-01,22,"307,166,664,628",79,"18,481,739,205,493",101,"21,553,405,851,773",28,62,11,0
1112,M,73,TAMAULIPAS,2022-08-01,30,"3,515,941,824,522",70,"15,226,454,485,419",100,"18,742,396,309,941",46,33,21,0
1230,M,70,SAN LUIS POTOSI,2022-08-01,28,"3,853,018,328,188",71,"14,786,511,076,524",99,"18,639,529,404,712",14,58,27,0
1212,M,77,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,39,"5,318,251,360,788",59,"11,873,877,688,662",98,"1,719,212,904,945",9,52,37,0
1198,M,66,PUEBLA,2022-08-01,32,"352,958,725,869",66,"14,683,318,282,088",98,"18,212,905,540,778",17,67,14,0
1166,M,57,TAMAULIPAS,2022-08-01,22,"3,722,781,399,251",76,"15,779,957,213,158",98,"19,502,738,612,409",2,41,55,0
1284,M,56,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,30,"332,839,116,211",68,"10,750,091,074,507",98,"14,078,482,236,617",32,35,31,0
1189,M,67,QUERETARO,2022-08-01,32,4846.88,64,14909.41,96,19756.29,0,46,50,0
1246,M,67,NUEVO LEON,2022-08-01,56,"6,959,189,882,011",40,"14,130,323,409,622",96,"21,089,513,291,633",1,59,36,0
1268,F,67,TAMAULIPAS,2022-08-01,36,"538,024,859,825",59,"10,636,884,534,728",95,"16,017,133,132,978",12,55,28,0
1176,M,47,ZACATECAS,2022-08-01,30,4032.25,65,"15,927,390,000,001",95,"19,959,640,000,001",13,54,28,0
1154,M,61,YUCATAN,2022-08-01,42,"4,672,662,960,407",49,"10,898,077,039,592",91,"15,570,739,999,999",37,41,13,0
1168,M,68,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,30,"4,418,210,252,455",60,"15,032,630,487,472",90,"19,450,840,739,927",16,55,19,0
1262,M,74,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,24,"2,672,812,412,904",66,"13,101,150,759,996",90,"157,739,631,729",25,40,25,0
1180,M,76,YUCATAN,2022-08-01,45,"4,861,318,299,926",44,"7,966,456,110,626",89,"12,827,774,410,552",12,27,50,0
1292,M,57,PUEBLA,2022-08-01,37,"4,477,039,659,543",52,"13,257,600,340,457",89,17734.64,10,71,8,0
1187,M,40,YUCATAN,2022-06-01,21,2860.66,66,14677.86,87,17538.52,29,58,0,0
1128,M,48,QUERETARO,2022-08-01,30,"3,499,138,039,926",57,"10,948,424,700,543",87,"14,447,562,740,469",19,60,8,0
196,M,63,YUCATAN,2022-08-01,20,"244,537,694,048",66,"10,860,615,483,184",86,"13,305,992,423,664",2,45,39,0
13992,M,51,MEXICO,2022-08-01,17,"2,412,359,839,543",67,"15,069,334,684,615",84,"17,481,694,524,158",0,0,84,0
1208,M,60,YUCATAN,2022-07-01,38,"5,610,591,302,279",46,"1,173,025,134,023",84,"17,340,842,642,509",10,65,9,0
134,M,73,QUERETARO,2022-05-01,36,4228.07,47,13714.46,83,17942.53,11,72,0,0
1190,M,55,SAN LUIS POTOSI,2022-08-01,22,"2,743,871,390,265",61,"14,098,485,498,997",83,"16,842,356,889,262",6,34,43,0
1200,M,61,ZACATECAS,2022-07-01,30,"4,302,329,497,035",53,"23,143,695,093,051",83,"27,446,024,590,086",43,28,12,0
1118,F,55,SONORA,2022-07-01,49,"5,571,474,402,087",34,"6,011,416,984,961",83,"11,582,891,387,048",0,56,27,0
1114,M,71,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,37,"4,449,746,217,935",45,"11,180,496,939,201",82,"15,630,243,157,136",36,31,15,0
1216,M,77,PUEBLA,2022-07-01,24,"3,925,884,876,799",58,"10,892,014,028,989",82,"14,817,898,905,788",23,43,16,0
1146,M,74,SAN LUIS POTOSI,2022-07-01,26,"4,297,525,066,886",55,"13,236,298,712,612",81,"17,533,823,779,498",37,35,9,0
1276,M,72,TLAXCALA,2022-08-01,20,"2,869,343,213,262",59,"10,666,313,741,567",79,"13,535,656,954,829",31,24,24,0
1149,M,71,NUEVO LEON,2022-08-01,32,"3,245,944,963,009",47,"9,342,715,036,989",79,"12,588,659,999,998",16,19,44,0
1140,M,61,ZACATECAS,2022-08-01,32,"3,673,729,893,282",46,"9,572,586,135,007",78,"13,246,316,028,289",11,44,23,0
1242,M,63,ZACATECAS,2022-08-01,18,"2,628,448,151,281",60,"18,184,677,908,099",78,"2,081,312,605,938",0,65,13,0
1130,M,69,TLAXCALA,2022-08-01,31,"5,465,408,144,393",46,"9,741,836,742,355",77,"15,207,244,886,748",7,51,19,0
1139,M,53,TABASCO,2022-08-01,52,"546,496,469,366",25,"5,162,933,982,345",77,"10,627,898,676,005",0,53,24,0
1126,M,71,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,15,"2,536,775,872,775",61,"15,382,124,820,815",76,"1,791,890,069,359",4,63,9,0
1204,M,76,QUINTANA ROO,2022-08-01,36,"397,068,615,098",40,"14,786,199,613,081",76,"18,756,885,764,061",16,40,20,0
122974,F,30,NUEVO LEON,2022-06-01,18,"1,529,930,772,365",58,"6,970,069,227,636",76,"8,500,000,000,001",0,76,0,0
1175,F,67,SINALOA,2022-08-01,29,"3,611,384,183,974",45,"9,331,292,701,173",74,"12,942,676,885,147",47,15,12,0
12376,M,54,DISTRITO FEDERAL,2022-06-01,17,1967.3,56,10416.16,73,12383.46,26,47,0,0
1283,M,37,MEXICO,2022-05-01,21,"3,123,059,634,672",51,"12,346,080,365,327",72,"15,469,139,999,999",13,59,0,0
1282,M,69,QUINTANA ROO,2022-06-01,32,"3,351,099,366,733",40,"11,034,039,278,586",72,"14,385,138,645,319",23,49,0,0
1138,M,68,SAN LUIS POTOSI,2022-08-01,27,"4,010,303,243,211",44,"10,084,304,998,995",71,"14,094,608,242,206",8,54,9,0
192,M,61,TLAXCALA,2022-08-01,32,"4,291,141,981,325",39,"7,376,907,329,475",71,"116,680,493,108",3,47,21,0
139,M,66,PUEBLA,2022-08-01,20,"2,191,198,843,156",51,"18,297,666,804,784",71,"2,048,886,564,794",28,18,25,0
1120,M,54,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,22,"2,690,537,655,924",48,"10,902,322,416,253",70,"13,592,860,072,177",11,40,19,0
1179,M,68,TLAXCALA,2022-07-01,26,"3,439,339,251,608",44,"12,873,149,777,325",70,"16,312,489,028,933",15,33,22,0
1174,F,71,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,19,"2,399,787,201,237",51,"9,212,769,148,332",70,"11,612,556,349,569",0,26,44,0
1193,M,66,NUEVO LEON,2022-08-01,27,"3,537,369,099,623",43,"9,430,464,882,921",70,"12,967,833,982,544",19,17,34,0
1202,M,63,NUEVO LEON,2022-08-01,13,"1,849,340,329,339",56,"11,902,502,176,839",69,"13,751,842,506,178",0,50,19,0
1167,F,52,TABASCO,2022-08-01,17,"2,306,489,878,604",52,"9,991,919,848,255",69,"12,298,409,726,859",0,37,32,0
1113,M,65,VERACRUZ DE IGNACIO DE LA LLAV,2022-08-01,16,"1,817,147,161,999",53,"11,705,208,068,591",69,"1,352,235,523,059",2,46,21,0
1266,M,71,TLAXCALA,2022-08-01,33,"4,031,055,497,309",35,"7,137,161,279,147",68,"11,168,216,776,456",36,16,16,0
176,M,58,PUEBLA,2022-07-01,18,"2,216,262,224,398",50,"9,702,228,968,628",68,"11,918,491,193,026",3,55,10,0
1248,M,63,YUCATAN,2022-08-01,13,"2,523,278,215,085",52,"1,193,016,853,989",65,"14,453,446,754,975",25,19,21,0
1170,F,58,NUEVO LEON,2022-07-01,30,"4,650,098,329,323",35,"5,276,891,670,678",65,"9,926,990,000,001",24,18,23,0
1222,M,70,TLAXCALA,2022-06-01,29,3570.89,36,6705.84,65,10276.73,23,42,0,0
1125,F,63,SINALOA,2022-08-01,22,"3,279,041,747,656",41,"8,116,643,474,247",63,"11,395,685,221,903",22,11,30,0
1163,M,71,PUEBLA,2022-07-01,26,3646.96,37,7540.99,63,11187.95,5,24,34,0
1224,M,70,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,26,"38,765,984,063",37,"7,629,112,271,329",63,"11,505,710,677,629",12,20,31,0
154,F,52,TABASCO,2022-08-01,33,3623.62,29,7023.44,62,10647.06,11,8,43,0
1186,M,78,QUERETARO,2022-08-01,32,"3,571,175,272,448",30,"10,836,414,727,551",62,"14,407,589,999,999",19,14,29,0
1245,M,68,TAMAULIPAS,2022-07-01,20,"2,938,578,246,225",41,"9,503,616,955,048",61,"12,442,195,201,273",31,16,14,0
1169,M,56,YUCATAN,2022-05-01,22,2341.6,39,5909.35,61,8250.95,10,51,0,0
1145,M,63,PUEBLA,2022-07-01,29,"3,463,221,756,048",32,"5,682,710,300,712",61,"914,593,205,676",1,38,22,0
1294,M,51,QUINTANA ROO,2022-07-01,13,"1,864,237,306,906",48,"12,701,602,459,468",61,"14,565,839,766,374",11,44,6,0
161,M,64,VERACRUZ DE IGNACIO DE LA LLAV,2022-07-01,6,"1,059,041,151,014",55,"12,304,838,848,986",61,13363.88,0,56,5,0
1141,M,62,TLAXCALA,2022-08-01,18,"1,907,946,052,446",43,"7,859,330,444,602",61,"9,767,276,497,048",8,29,24,0
1116,M,64,TLAXCALA,2022-08-01,16,"2,625,254,244,219",44,"772,141,765,828",60,"10,346,671,902,499",30,12,18,0
142,M,65,MORELOS,2022-08-01,29,"3,503,162,704,192",31,"5,206,212,359,497",60,"8,709,375,063,689",6,38,16,0
19111,F,56,VERACRUZ DE IGNACIO DE LA LLAV,2022-05-01,2,250.74,58,8136.22,60,8386.96,0,60,0,0
1106,M,63,MEXICO,2022-08-01,18,2983.22,41,"13,434,740,048,077",59,"16,417,960,048,077",14,33,12,0
1165,F,68,TAMAULIPAS,2022-08-01,10,"1,353,315,794,149",48,"11,443,722,496,553",58,"12,797,038,290,702",11,27,20,0
132,M,59,ZACATECAS,2022-08-01,18,"2,212,737,800,153",40,"10,831,331,075,708",58,"13,044,068,875,861",10,10,38,0
174,M,64,QUERETARO,2022-08-01,30,3056.25,28,7036.75,58,10093,7,24,27,0
1210,M,71,MICHOACAN DE OCAMPO,2022-08-01,22,"2,973,179,320,774",35,"5,905,872,400,937",57,"8,879,051,721,711",7,13,37,0
188,M,61,NUEVO LEON,2022-07-01,19,"2,954,805,602,746",37,"7,656,768,622,299",56,"10,611,574,225,045",17,31,8,0
1107,M,66,PUEBLA,2022-07-01,19,"387,779,191,057",37,"24,740,645,121,951",56,"28,618,437,032,521",22,21,13,0
199,M,53,VERACRUZ DE IGNACIO DE LA LLAV,2022-05-01,22,2760.2,34,7749.75,56,10509.95,10,46,0,0
1144,F,69,YUCATAN,2022-07-01,21,"2,716,826,568,151",34,"7,057,657,500,849",55,"9,774,484,069",6,33,16,0
136,M,66,VERACRUZ DE IGNACIO DE LA LLAV,2022-08-01,15,"2,039,537,679,185",40,"6,824,558,803,806",55,"8,864,096,482,991",0,14,41,0
1278,M,60,PUEBLA,2022-08-01,18,"2,363,020,779,391",37,"8,802,428,999,839",55,"1,116,544,977,923",4,37,14,0
163,M,65,MICHOACAN DE OCAMPO,2022-08-01,21,"3,416,509,687,722",33,7670.5,54,"11,087,009,687,722",0,48,6,0
1160,M,71,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,18,"2,932,020,440,044",36,"8,712,507,062,707",54,"11,644,527,502,751",0,53,1,0
1183,M,69,YUCATAN,2022-08-01,17,"218,398,436,038",37,"6,576,927,188,371",54,"8,760,911,548,751",2,44,8,0
1161,M,51,TLAXCALA,2022-08-01,25,4294.96,29,11035.24,54,15330.2,2,42,10,0
157,M,63,VERACRUZ DE IGNACIO DE LA LLAV,2022-07-01,24,"312,296,669,465",29,"6,516,273,847,722",53,"9,639,240,542,372",5,43,5,0
1103,M,32,SINALOA,2022-08-01,17,"2,284,486,681,094",36,"4,412,646,642,614",53,"6,697,133,323,708",20,10,23,0
1352,F,46,SAN LUIS POTOSI,2022-07-01,7,"1,155,249,928,917",45,"7,327,070,071,085",52,"8,482,320,000,002",0,0,52,0
100,M,66,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,15,"1,999,816,792,455",37,"949,911,476,684",52,"11,498,931,559,295",47,2,3,0
1218,M,56,YUCATAN,2022-07-01,17,"2,276,519,747,899",35,"6,133,707,815,126",52,"8,410,227,563,025",11,18,23,0
1143,M,67,PUEBLA,2022-05-01,17,"1,691,572,278,481",35,"6,835,907,431,124",52,"8,527,479,709,605",39,13,0,0
19192,F,34,MEXICO,2022-05-01,2,206.4,50,8622.4,52,8828.8,0,52,0,0
1159,M,61,TABASCO,2022-08-01,19,"3,170,526,789,266",32,"6,772,413,060,496",51,"9,942,939,849,762",5,14,32,0
1295,M,52,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,9,"1,451,804,362,641",42,"749,553,223,792",51,"8,947,336,600,561",21,21,9,0
1100,M,58,TABASCO,2022-08-01,18,"1,768,961,287,246",33,"4,791,072,324,795",51,"6,560,033,612,041",22,4,25,0
104,M,68,SINALOA,2022-07-01,20,"2,809,264,190,385",31,"4,895,598,470,142",51,"7,704,862,660,527",14,36,1,0
1177,M,64,SONORA,2022-08-01,33,"4,805,662,517,681",18,3566.9,51,"8,372,562,517,681",25,4,22,0
1250,M,54,YUCATAN,2022-06-01,17,"2,692,842,321,745",34,"9,667,824,663,544",51,"12,360,666,985,289",18,33,0,0
11328,M,62,TLAXCALA,2022-05-01,2,663.35,49,15922.89,51,16586.24,7,44,0,0
1158,M,61,TAMAULIPAS,2022-07-01,22,"2,863,026,290,322",29,"5,441,405,714,286",51,"8,304,432,004,608",16,18,17,0
1296,M,33,YUCATAN,2022-08-01,28,"3,937,379,838,921",22,"4,658,684,573,936",50,"8,596,064,412,857",17,28,5,0
1101,M,65,MEXICO,2022-08-01,24,"3,253,870,436,401",26,"5,904,914,514,735",50,"9,158,784,951,136",7,38,5,0
1272,F,56,QUERETARO,2022-08-01,31,"2,653,354,523,798",19,"3,410,205,476,201",50,"6,063,559,999,999",37,7,6,0
137,M,64,YUCATAN,2022-08-01,13,"217,726,336,404",37,"557,935,663,596",50,7756.62,0,13,37,0
11296,F,35,MEXICO,2022-05-01,3,499.41,47,8095.51,50,8594.92,0,50,0,0
1290,M,64,NUEVO LEON,2022-08-01,24,"2,776,241,111,111",25,"4,837,554,230,769",49,"761,379,534,188",4,28,17,0
1195,M,69,SINALOA,2022-07-01,20,"2,134,607,754,633",28,"5,832,080,117,925",48,"7,966,687,872,558",6,21,21,0
1123,M,57,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,14,"1,749,240,809,669",34,"781,360,865,759",48,"9,562,849,467,259",8,18,22,0
1238,M,77,PUEBLA,2022-07-01,17,"267,467,375,422",31,"5,637,377,460,331",48,"8,312,051,214,551",2,28,18,0
112566,F,39,DISTRITO FEDERAL,2022-02-01,42,2620.56,6,616.29,48,3236.85,48,0,0,0
1258,F,58,SINALOA,2022-08-01,15,"1,914,262,763,693",32,"5,871,126,028,856",47,"7,785,388,792,549",7,25,15,0
115614,F,52,MORELOS,2022-06-01,6,812.82,41,5838.5,47,6651.32,0,47,0,0
187,M,64,JALISCO,2022-08-01,15,"1,321,545,666,131",32,"3,814,774,333,868",47,"5,136,319,999,999",36,9,2,0
1270,F,52,MEXICO,2022-08-01,11,1504.27,35,13635.89,46,15140.16,0,34,12,0
131,M,62,YUCATAN,2022-08-01,14,1837.31,32,5504.87,46,7342.18,13,29,4,0
1274,M,56,VERACRUZ DE IGNACIO DE LA LLAVE,2022-05-01,14,"311,451,137,274",31,"7,702,366,295,509",45,"10,816,877,668,249",0,45,0,0
1153,F,50,VERACRUZ DE IGNACIO DE LA LLAV,2022-07-01,18,"2,041,849,357,558",27,"6,238,132,384,187",45,"8,279,981,741,745",14,22,9,0
103,M,53,VERACRUZ DE IGNACIO DE LA LLAV,2022-07-01,8,"1,802,452,187,097",37,"7,321,599,936,798",45,"9,124,052,123,895",0,39,6,0
133,M,65,YUCATAN,2022-08-01,12,"1,686,255,884,334",33,"8,117,144,115,666",45,9803.4,2,4,39,0
1191,M,39,TLAXCALA,2022-06-01,8,"1,331,650,901,578",37,"847,965,544,703",45,"9,811,306,348,608",0,45,0,0
1148,M,63,PUEBLA,2022-08-01,23,3361.9,21,4665.07,44,8026.97,4,22,18,0
1298,F,58,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,14,1983.6,30,6109.75,44,8093.35,3,29,12,0
167,M,75,VERACRUZ DE IGNACIO DE LA LLAVE,2022-06-01,12,2062.32,31,7775.29,43,9837.61,0,43,0,0
1227,F,37,SINALOA,2022-05-01,4,"1,203,306,152,965",39,"7,662,353,847,034",43,"8,865,659,999,999",27,16,0,0
1134,M,62,NUEVO LEON,2022-07-01,22,2290,21,6987.9,43,9277.9,24,0,19,0
1220,M,48,ZACATECAS,2022-06-01,22,"3,560,795,145,462",21,"4,216,219,510,126",43,"7,777,014,655,588",20,23,0,0
177,M,67,SINALOA,2022-07-01,13,"2,288,413,521,234",30,"6,070,004,088,744",43,"8,358,417,609,978",0,32,11,0
11480,F,68,CHIAPAS,2022-07-01,29,"3,402,234,792,504",14,"2,129,618,675,072",43,"5,531,853,467,576",12,0,31,0
179,M,59,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,20,2103.5,23,4401.3,43,6504.8,0,32,11,0
11696,F,43,MORELOS,2022-05-01,38,"3,941,603,105,946",5,"974,279,002,863",43,"4,915,882,108,809",16,27,0,0
198,M,69,ZACATECAS,2022-07-01,12,1866.73,30,"6,321,494,644,269",42,"8,188,224,644,269",5,17,20,0
1232,M,49,VERACRUZ DE IGNACIO DE LA LLAVE,2022-05-01,9,1569.17,33,9480.11,42,11049.28,21,21,0,0
1293,M,62,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,6,569.43,36,10161.84,42,10731.27,24,12,6,0
1217,M,25,DISTRITO FEDERAL,2022-07-01,14,"2,400,783,002,056",28,"6,407,644,063,008",42,"8,808,427,065,064",22,17,3,0
175,M,52,QUINTANA ROO,2022-07-01,12,1339.05,30,5018.45,42,6357.5,0,38,4,0
1275,F,69,MEXICO,2022-05-01,7,871.56,34,7015.63,41,7887.19,20,21,0,0
1197,F,64,NUEVO LEON,2022-08-01,16,"184,817,753,465",25,"4,660,654,464,509",41,"6,508,831,999,159",0,40,1,0
1129,M,56,PUEBLA,2022-08-01,17,"2,176,809,277,122",24,"4,729,170,956,292",41,"6,905,980,233,414",0,22,19,0
130,M,61,YUCATAN,2022-06-01,15,2217.9,26,5919.35,41,8137.25,10,31,0,0
193,M,60,QUINTANA ROO,2022-08-01,11,"87,444,087,757",30,"6,376,492,798,393",41,"7,250,933,675,963",9,19,13,0
1397,M,34,MEXICO,2022-08-01,16,"2,392,394,453,935",25,"4,928,495,970,316",41,"7,320,890,424,251",0,23,18,0
11244,M,59,YUCATAN,2022-08-01,9,"1,212,633,544,361",31,"1,748,766,455,633",40,"2,961,399,999,994",0,8,32,0
150,M,67,VERACRUZ DE IGNACIO DE LA LLAV,2022-08-01,11,"1,251,620,665,809",29,"486,885,270,836",40,"6,120,473,374,169",8,19,13,0
1261,M,63,SINALOA,2022-06-01,4,"617,981,769,438",36,"8,154,964,313,063",40,"8,772,946,082,501",0,40,0,0
180,M,73,SAN LUIS POTOSI,2022-07-01,5,797.82,35,5789.17,40,6586.99,7,26,7,0
1322,M,37,MICHOACAN DE OCAMPO,2022-08-01,19,765.45,21,2120.76,40,2886.21,0,0,40,0
101,F,58,NAYARIT,2022-07-01,29,"3,855,371,215,969",10,"2,596,299,280,097",39,"6,451,670,496,066",16,16,7,0
1260,M,75,YUCATAN,2022-08-01,22,"3,250,293,338,039",17,"3,446,419,386,209",39,"6,696,712,724,248",4,26,9,0
115630,F,23,TABASCO,2022-05-01,6,"681,952,662,722",33,"1,811,113,165,678",39,"24,930,658,284",0,39,0,0
1207,M,75,PUEBLA,2022-06-01,10,2000.97,29,3779.03,39,5780,30,9,0,0
11542,F,45,VERACRUZ DE IGNACIO DE LA LLAVE,2022-05-01,6,"680,776,281,339",32,"5,623,734,682,248",38,"6,304,510,963,587",0,38,0,0
11654,M,46,ZACATECAS,2022-08-01,4,508.8,34,7038.7,38,7547.5,0,35,3,0
1135,M,58,TLAXCALA,2022-08-01,19,"273,971,177,645",19,"5,424,186,036,453",38,"8,163,897,812,903",10,21,7,0
160,M,65,NUEVO LEON,2022-06-01,14,"2,039,171,375,004",23,"57,613,753,586",37,"7,800,546,733,604",15,22,0,0
1244,M,50,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,27,2559.48,10,2190.5,37,4749.98,12,8,17,0
12622,F,31,GUANAJUATO,2022-05-01,8,"751,173,115,348",29,"5,151,895,004,538",37,"5,903,068,119,886",0,37,0,0
12681,M,48,ZACATECAS,2022-05-01,16,1870.8,21,4891.85,37,6762.65,0,37,0,0
1205,M,61,TLAXCALA,2022-07-01,14,"2,357,142,764,028",22,"370,892,072,176",36,"6,066,063,485,788",5,4,27,0
